190 1.777465e+01 -3.018280e-03 2.125364e-01 1.467538e-05 1.702188e+01 1.800095e+01
191 1.765249e+01 -3.792196e-03 2.124008e-01 1.455422e-05 8.908155e+00 1.800096e+01
192 1.767549e+01 -3.626237e-03 2.122609e-01 1.443381e-05 1.977800e+01 1.800097e+01
193 1.766237e+01 -3.693291e-03 2.121168e-01 1.431415e-05 1.706536e+01 1.800098e+01
194 1.762934e+01 -3.887021e-03 2.119684e-01 1.419523e-05 1.555370e+01 1.800100e+01
195 1.766306e+01 -3.653084e-03 2.118157e-01 1.407708e-05 2.057435e+01 1.800101e+01
196 1.760229e+01 -4.022599e-03 2.116588e-01 1.395968e-05 1.345058e+01 1.800102e+01
197 1.753878e+01 -4.406161e-03 2.114977e-01 1.384306e-05 1.320598e+01 1.800103e+01
198 1.743470e+01 -5.043306e-03 2.113324e-01 1.372721e-05 1.009421e+01 1.800104e+01
199 1.743082e+01 -5.041593e-03 2.111629e-01 1.361213e-05 1.762292e+01 1.800105e+01
200 1.747463e+01 -4.739261e-03 2.109893e-01 1.349783e-05 2.123532e+01 1.800106e+01
201 1.753128e+01 -4.358841e-03 2.108117e-01 1.338432e-05 2.223438e+01 1.800107e+01
202 1.752152e+01 -4.398197e-03 2.106300e-01 1.327159e-05 1.722187e+01 1.800108e+01
203 1.759100e+01 -3.941519e-03 2.104442e-01 1.315966e-05 2.323939e+01 1.800109e+01
204 1.759564e+01 -3.893367e-03 2.102545e-01 1.304851e-05 1.834546e+01 1.800110e+01
